5,1
17,17
22,26
125,645
45,25
106,614
69,122
121,547
7,2
66,366
72,728
63,692
14,22
112,1008
63,151
78,706
21,43
10,3
5,1
196,732
84,673
103,416
31,34
89,334
5,1
25,13
99,446
80,502
102,316
74,661
138,895
15,10
97,604
10,4
27,34
99,247
42,83
5,1
21,49
74,300
58,106
7,2
120,796
107,698
8,3
91,146
127,538
127,631
44,240
129,857
5,1
61,114
74,668
60,360
68,324
14,13
76,625
164,478
84,212
117,1346
28,64
5,1
5,1
159,763
8,3
140,810
92,638
118,345
5,1
88,229
170,1051
50,114
9,3
119,554
81,359
